,Item,Unit_Retail,Unit_Retail,Unit_Retail,Unit_Retail,Unit_Retail,Total_units,Total_units,Total_units,Total_units,Total_units,Item,Slope,Intercept,R_squared,predicted_min_quantity,predicted_max_quantity,predicted_median_quantity,predicted_average_quantity,min_avg_elasticity,max_avg_elasticity,avg_elasticity
532,2898910102,4.837494252875863,701.436666667,3.156666667,5.0,5.0,1.289655172413793,187.0,1.0,5.0,1.0,145,-0.2325278047839276,2.4145070916898836,0.021343546284118227,1.6804943211777763,1.2518680677702456,1.2518680677702456,1.2896551724137932,-0.625848865115681,-0.9000472264145349,-0.762948045765108
533,2898910104,4.799623188408696,551.956666667,3.156666667,5.0,5.0,1.2782608695652173,147.0,1.0,4.0,1.0,115,-0.44475154558976343,3.4129007008584535,0.11233339860130556,2.008968321798516,1.1891429729096363,1.1891429729096363,1.2782608695652176,-1.0764604487115688,-1.7663900348272525,-1.4214252417694107
534,2898910108,4.8803816793893136,639.33,3.99,5.0,5.0,1.3129770992366412,172.0,1.0,4.0,1.0,131,-0.011802952856841601,1.3705800141218667,3.813981121252058e-05,1.3234862322230687,1.3115652498376587,1.3115652498376587,1.3129770992366412,-0.03971103847139683,-0.04443352922484514,-0.042072283848120985
535,2898910110,4.790957446808511,450.35,2.49,5.0,5.0,1.3404255319148937,126.0,1.0,3.0,1.0,94,0.0980017735865466,0.8709032049499865,0.008920453835523964,1.1149276211804875,1.3609120728827195,1.3609120728827195,1.3404255319148937,0.29060860035382863,0.35520595174534847,0.3229072760495886
536,2898910282,4.403157894736842,83.66,2.49,5.0,5.0,1.2105263157894737,23.0,1.0,3.0,1.0,19,-0.013575099389120542,1.270299621836517,0.0003490739842916715,1.236497624357607,1.2024241248909142,1.2024241248909142,1.2105263157894737,-0.03824045281728183,-0.05290154362086892,-0.04557099821907537
537,2898910314,6.96872340425532,327.53000000000003,6.49,6.99,6.99,1.0212765957446808,48.0,1.0,2.0,1.0,47,0.04444444444444439,0.7115555555555557,0.0009661835748792251,0.9999999999999998,1.0222222222222221,1.0222222222222221,1.0212765957446805,0.29593450292397533,0.30359093012501825,0.2997627165244968
538,2898910320,4.581702127659574,215.34,2.49,5.0,5.0,1.2340425531914894,58.0,1.0,4.0,1.0,47,-0.26391111402432577,2.443204665829752,0.0510925479894655,1.7860659919091808,1.123649095708123,1.123649095708123,1.23404255319149,-0.6179581821939526,-1.0725396104872744,-0.8452488963406135
539,2898910323,5.24,20.96,5.24,5.24,5.24,1.0,4.0,1.0,1.0,1.0,4,inf,0.0,0.0,inf,inf,inf,inf,,,
540,2898910378,5.24,20.96,5.24,5.24,5.24,1.5,6.0,1.0,2.0,1.5,4,inf,0.0,0.0,inf,inf,inf,inf,,,
541,2898910388,3.74,11.22,3.74,3.74,3.74,1.0,3.0,1.0,1.0,1.0,3,inf,0.0,0.0,inf,inf,inf,inf,,,
542,2898910395,6.14,6.14,6.14,6.14,6.14,1.0,1.0,1.0,1.0,1.0,1,inf,0.0,0.0,inf,inf,inf,inf,,,
543,2898910419,4.822005649720339,568.996666667,2.49,5.0,5.0,1.5423728813559323,182.0,1.0,5.0,1.0,118,-0.28051043203988363,2.8949957694577444,0.02569142563282415,2.1965247936784342,1.4924436092583262,1.4924436092583262,1.5423728813559323,-0.5485825080415634,-0.9078555678150969,-0.7282190379283302
544,2898910441,8.116315789473685,154.21,6.14,9.49,8.99,1.2105263157894737,23.0,1.0,3.0,1.0,19,0.01869786539063276,1.0587685356900276,0.0023372331738290967,1.1735734291885127,1.2362112782471324,1.2268623455518162,1.210526315789474,0.11180852401810623,0.13454672191202843,0.12317762296506733
545,2898910484,6.975714285714286,146.49,6.69,6.99,6.99,1.0476190476190477,22.0,1.0,2.0,1.0,21,0.16666666666666674,-0.11500000000000044,0.0024999999999999988,1.0000000000000002,1.05,1.05,1.0476190476190477,1.1123255813953454,1.1096481271282632,1.1109868542618044
546,2898910495,8.325714285714286,349.68,6.14,8.69,8.69,1.2380952380952381,52.0,1.0,3.0,1.0,42,-0.04357298474945535,1.6008714596949891,0.005464480874316938,1.3333333333333333,1.222222222222222,1.222222222222222,1.2380952380952381,-0.24512224642943564,-0.30135357368754295,-0.2732379100584893
547,2898910513,7.854,196.35,7.79,7.99,7.79,1.04,26.0,1.0,2.0,1.0,25,-0.2941176470588232,3.349999999999998,0.01960784313725489,1.058823529411765,1.0000000000000004,1.058823529411765,1.0400000000000005,-2.1922645739910003,-2.2843137254901955,-2.2382891497405977
548,2898910584,8.14,16.28,7.99,8.29,8.14,1.0,2.0,1.0,1.0,1.0,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
549,2898910603,8.215,32.86,7.99,8.59,8.14,1.0,4.0,1.0,1.0,1.0,4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
550,2898910605,8.247142857142856,57.73,7.99,8.59,8.29,1.2857142857142858,9.0,1.0,2.0,1.0,7,0.8823529411764706,-5.991176470588236,0.23823529411764666,1.0588235294117636,1.5882352941176459,1.3235294117647038,1.2857142857142838,6.11075268817205,5.169298245614044,5.6400254668930465
551,2898997110,4.914042553191489,461.92,3.99,5.0,5.0,1.3191489361702127,124.0,1.0,6.0,1.0,94,-0.1957172461432189,2.280911812111443,0.005671671082327537,1.4999999999999996,1.3023255813953487,1.3023255813953487,1.3191489361702127,-0.6181563044413252,-0.740174696971397,-0.6791655007063611
552,3100000708,1.4676119402985075,196.66,1.39,1.49,1.49,2.5,335.0,1.0,7.0,2.0,134,-3.4358974358974343,7.5425641025641,0.009834411265538284,2.7666666666666666,2.4230769230769225,2.4230769230769225,2.499999999999999,-1.8642648490749785,-2.0641666666666643,-1.9642157578708215
553,3100000709,1.4591489361702128,137.16,1.39,1.49,1.49,1.7446808510638299,164.0,1.0,6.0,1.0,94,4.286472148541113,-4.509920424403183,0.028370490629269492,1.4482758620689635,1.8769230769230747,1.8769230769230747,1.744680851063828,3.8249179864253406,3.4905652379883754,3.6577416122068582
554,3100000710,1.4677777777777778,145.31,1.39,1.49,1.49,1.6767676767676767,166.0,1.0,6.0,1.0,99,0.5194805194805192,0.9142857142857146,0.00044547150374474553,1.6363636363636362,1.6883116883116882,1.6883116883116882,1.6767676767676767,0.4480836236933792,0.45660377358490656,0.45234369863914287
555,3100000715,1.8870149253731343,252.85999999999999,1.69,1.99,1.89,1.626865671641791,218.0,1.0,6.0,1.0,134,-1.0907213218938663,3.6850730854782316,0.022055381074525437,1.8417540514775976,1.5145376549094376,1.6236097870988244,1.626865671641791,-1.1248066260571123,-1.3461317776879476,-1.23546920187253
556,3100000716,1.8525,133.38,1.69,1.99,1.89,1.4722222222222223,106.0,1.0,3.0,1.0,72,0.105820105820106,1.2761904761904759,0.000265041081367613,1.455026455026455,1.4867724867724867,1.4761904761904763,1.4722222222222223,0.1280614550384111,0.13741618238712447,0.13273881871276777
557,3100000717,1.4541509433962263,154.14,1.39,1.49,1.49,2.2830188679245285,242.0,1.0,10.0,1.5,106,5.232198142414853,-5.325386996904015,0.019093964285642622,1.9473684210526292,2.470588235294115,2.470588235294115,2.2830188679245254,3.517682960508146,3.240566744903352,3.379124852705749
558,3100000718,1.8770229007633588,245.89,1.69,1.99,1.89,1.4198473282442747,186.0,1.0,6.0,1.0,131,0.6683345246604717,0.1653681200857755,0.007024424241878827,1.2948534667619727,1.4953538241601143,1.428520371694067,1.4198473282442747,0.8781684372804746,0.8865477121883107,0.8823580747343927
559,3100000720,4.002230769230769,520.29,4.0,4.29,4.0,1.523076923076923,198.0,1.0,4.0,1.0,130,-1.8176958032611632,8.79791499599039,0.0027454780361757174,1.5271317829457365,0.9999999999999991,1.5271317829457365,1.5230769230769239,-4.768729843711235,-5.9739570090167735,-5.371343426364004
560,3100000722,1.8653694581280786,378.66999999999996,1.69,1.99,1.89,1.793103448275862,364.0,1.0,6.0,1.0,203,1.5564180759634059,-1.1101912947047432,0.01740445199278657,1.5201552536734124,1.9870806764624342,1.8314388688660936,1.793103448275862,1.6701506852160943,1.587374190288467,1.6287624377522807
561,3100000723,1.8744827586206896,217.44,1.69,1.99,1.89,1.3793103448275863,160.0,1.0,5.0,1.0,116,-0.47771550573792326,2.2747798238590864,0.004809396823795728,1.4674406191619962,1.3241259674406192,1.3718975180144115,1.379310344827586,-0.5981586395397898,-0.6828802761404987,-0.6405194578401443
562,3100000730,1.8663925729442972,703.63,1.69,1.99,1.89,2.6578249336870026,1002.0,1.0,8.0,2.0,377,-1.5258162109459026,5.505596977474445,0.008640916410573709,2.92696758097587,2.469222717692099,2.6218043387866894,2.6578249336870035,-0.9716388614329007,-1.1476675669255847,-1.0596532141792427
563,3100000731,1.8658974358974356,363.84999999999997,1.69,1.99,1.89,1.7128205128205127,334.0,1.0,8.0,1.0,195,-1.2883359098389255,4.116723183563554,0.014978020984019742,1.9394354959357698,1.5529347229840922,1.6817683139679849,1.712820512820513,-1.2543453545938241,-1.5211461890525235,-1.3877457718231738
564,3100000735,1.8514718614718615,427.69,1.69,1.99,1.89,2.0562770562770565,475.0,1.0,7.0,2.0,231,-1.083236386835289,4.061858745825042,0.007773180436544592,2.2311892520734036,1.9062183360228167,2.0145419747063458,2.0562770562770556,-0.8947594936963073,-1.0501519086776756,-0.9724557011869914
565,3100000736,1.8696791443850267,349.63,1.69,1.99,1.89,1.7754010695187166,332.0,1.0,7.0,1.0,187,-1.6757741347905293,4.908561020036432,0.01821167165629789,2.0765027322404372,1.5737704918032787,1.7413479052823315,1.7754010695187166,-1.548641540733548,-1.9312090647867002,-1.739925302760124
566,3100000737,1.867972027972028,534.24,1.69,1.99,1.89,2.1433566433566433,613.0,1.0,7.0,2.0,286,-0.8288226907402514,3.691574245807943,0.003492214012041125,2.2908638984569185,2.0422170912348427,2.1250993603088677,2.1433566433566424,-0.6650386289979721,-0.7639513624137553,-0.7144949957058637
567,3100000738,1.8539455782312924,545.06,1.69,1.99,1.89,2.642857142857143,777.0,1.0,10.0,2.0,294,-1.9413396083704502,6.241995125640807,0.012208810515014623,2.961131187494747,2.3787293049836116,2.5728632658206565,2.6428571428571423,-1.2276974032345491,-1.4860649878186676,-1.3568811955266082
568,3100000745,1.466388888888889,211.16,1.39,1.49,1.49,1.7847222222222223,257.0,1.0,5.0,2.0,144,1.4171122994652394,-0.2933155080213887,0.0038259361149028514,1.676470588235294,1.818181818181818,1.818181818181818,1.7847222222222223,1.1694881066060108,1.162821715334101,1.166154910970056
569,3100000902,5.002416666666666,600.29,5.0,5.29,5.0,1.7333333333333334,208.0,1.0,6.0,1.0,120,-2.549985511445946,14.489423355549057,0.004779350047892226,1.7394957983193269,1.0000000000000036,1.7394957983193269,1.7333333333333343,-7.34444932719928,-9.602017089426111,-8.473233208312696
570,3100000912,8.097446808510638,761.16,5.99,8.99,8.29,1.2127659574468086,114.0,1.0,3.0,1.0,94,-0.1473757339277826,2.4061331237922445,0.026612890796050014,1.5233524775648268,1.0812252757814789,1.1843882895309268,1.2127659574468084,-0.758793108516893,-1.0977701125789765,-0.9282816105479348
571,3100000924,4.164285714285714,116.6,3.99,4.79,4.0,1.3571428571428572,38.0,1.0,3.0,1.0,28,-0.7601295525150373,4.522539493687621,0.14816084498174453,1.4896225791526216,0.8815189371405916,1.4820212836274713,1.3571428571428585,-2.177317973603642,-3.040395476651438,-2.60885672512754
572,3100000927,4.096206896551724,118.79,3.54,4.79,4.0,1.206896551724138,35.0,1.0,2.0,1.0,29,0.08777642265200102,0.8473461639023723,0.006875819774406746,1.1580747000904559,1.2677952284054572,1.1984518545103764,1.206896551724138,0.28341948067891276,0.31519054558139875,0.2993050131301558
573,3100000979,3.4875000000000003,599.85,3.0,3.99,3.59,1.2616279069767442,217.0,1.0,4.0,1.0,172,-0.3403951939274062,2.4487561457985736,0.037520874597504056,1.427570564016355,1.0905793220282227,1.2267373995991855,1.2616279069767444,-0.8211791894216474,-1.0820921860991386,-0.951635687760393
574,3100000981,5.99,5.99,5.99,5.99,5.99,2.0,2.0,2.0,2.0,2.0,1,inf,0.0,0.0,inf,inf,inf,inf,,,
575,3100000982,3.9656000000000002,297.42,3.14,4.0,4.0,1.16,87.0,1.0,3.0,1.0,75,-0.6136950904392767,3.5936692506459957,0.05697601010101014,1.6666666666666667,1.1388888888888888,1.1388888888888888,1.1599999999999997,-1.5426905075325448,-2.1264401407263263,-1.8345653241294355
576,3100001148,3.94,3.94,3.94,3.94,3.94,1.0,1.0,1.0,1.0,1.0,1,inf,0.0,0.0,inf,inf,inf,inf,,,
577,3100001313,4.0060416666666665,384.58,4.0,4.29,4.0,1.3854166666666667,133.0,1.0,7.0,1.0,96,-1.3573000733675717,6.8228173147468825,0.0035805359034380016,1.3936170212765955,1.0,1.3936170212765955,1.385416666666667,-3.910208425574117,-4.720440718041053,-4.315324571807585
578,3100001432,4.197894736842105,159.52,3.99,4.79,4.0,1.0789473684210527,41.0,1.0,2.0,1.0,38,-0.17110871774646183,1.7972437540767259,0.0367639302129541,1.114519970268343,0.9776329960711737,1.1128088830908784,1.0789473684210524,-0.6387239712906625,-0.7477982237961015,-0.6932610975433819
579,3100010041,9.49,18.98,9.49,9.49,9.49,1.0,2.0,1.0,1.0,1.0,2,inf,0.0,0.0,inf,inf,inf,inf,,,
580,3100010091,5.142055555555556,925.57,4.99,5.49,5.19,1.2277777777777779,221.0,1.0,4.0,1.0,180,-0.13435812171774653,1.918654703990526,0.001928999866181943,1.248207676618971,1.1810286157600975,1.2213360522754213,1.2277777777777779,-0.5498109656367038,-0.5930335531636889,-0.5714222594001963
581,3100010092,5.138,1207.43,4.99,5.49,5.0,1.5574468085106383,366.0,1.0,8.0,1.0,235,0.7472307368840378,-2.281824717599548,0.018518409408718142,1.446856659451801,1.8204720278938202,1.4543289668206412,1.557446808510638,2.5190374354206644,2.3510240050814177,2.4350307202510413
582,3100010093,5.125571428571429,1076.3700000000001,4.99,5.49,5.0,1.319047619047619,277.0,1.0,5.0,1.0,210,-0.6850068684492207,4.830099252346131,0.029967049564313814,1.41191497878452,1.0694115445599097,1.405064910100028,1.3190476190476184,-2.537287003623051,-3.044531575788592,-2.790909289705821
583,3100010100,1.2665615141955835,401.5,0.99,1.49,1.29,2.694006309148265,854.0,1.0,11.0,2.0,317,-3.3441950882340206,6.929635103867379,0.04189651503938201,3.6188819665156986,1.9467844223986885,2.615623440045492,2.694006309148265,-1.1953929172423212,-1.9864027510490507,-1.5908978341456859
584,3100010101,1.2729024583670103,617.357692308,0.99,1.49,1.29,6.435051546391753,3121.0,1.0,40.0,5.0,485,-9.214109910000293,18.163714702494957,0.0447109614753451,9.041745891594667,4.434690936594521,6.27751291859458,6.435051546391753,-1.3472187673547678,-2.3420690013448775,-1.8446438843498227
585,3100010102,1.2738359788359788,481.51,0.99,1.49,1.29,3.761904761904762,1422.0,1.0,16.0,3.0,378,-5.002332707581018,10.13405614292946,0.04525660754242326,5.181746762424252,2.680580408633743,3.6810469501499465,3.761904761904762,-1.266201028821895,-2.1460083724437635,-1.7061047006328294
586,3100010103,1.271945945945946,470.62,0.99,1.49,1.29,3.1783783783783783,1176.0,1.0,13.0,2.0,370,-5.594841578069375,10.294714441813538,0.07796793211467504,4.755821279524857,1.9584004904901686,3.077368806104044,3.178378378378378,-1.5950227838189075,-3.008237342745925,-2.301630063282416
587,3100010124,1.1069747899159663,263.46,1.0,1.19,1.19,1.9789915966386555,471.0,1.0,7.0,2.0,238,-2.5333857030636264,4.783385703063626,0.04281103069793092,2.2499999999999996,1.7686567164179108,1.7686567164179108,1.9789915966386555,-1.2621873767096732,-1.552739906996404,-1.4074636418530386
588,3100010125,1.1128271604925926,300.463333333,1.0,1.19,1.19,2.051851851851852,554.0,1.0,7.0,2.0,270,-1.6203060200935813,3.854972399321645,0.015405662745852818,2.234666379228064,1.9268082354102836,1.9268082354102836,2.0518518518518514,-0.7986497159259494,-0.9378244508313319,-0.8682370833786406
589,3100010126,1.114889807161157,269.803333333,1.0,1.19,1.19,1.9132231404958677,463.0,1.0,6.0,2.0,242,-1.4584401791097399,3.5392232305396085,0.0143117682188299,2.0807830514298686,1.803679417399018,1.803679417399018,1.9132231404958673,-0.7722672727420832,-0.9043938738841156,-0.8383305733130995
590,3100010130,1.2626459143968871,324.5,0.99,1.49,1.29,2.6809338521400776,689.0,1.0,16.0,2.0,257,-5.812065065773638,10.019514061648037,0.09212278373174061,4.2655696465321356,1.3595371136453167,2.5219501268000437,2.680933852140078,-1.884764706031808,-3.9595773099190796,-2.922171007975444
591,3100010131,1.253923076923077,163.01,0.99,1.49,1.29,2.3,299.0,1.0,12.0,2.0,130,-0.924070526174902,3.4587133574751596,0.00437717617661795,2.5438835365620065,2.081848273474556,2.266662378709536,2.3,-0.428074532085061,-0.5786550065699088,-0.5033647693274849
592,3100010938,1.869475982532751,428.10999999999996,1.69,1.99,1.89,1.6724890829694323,383.0,1.0,6.0,1.0,229,-0.26008760845758533,2.1587166203352703,0.0007140498765007943,1.7191685620419512,1.6411422795046755,1.6671510403504342,1.6724890829694326,-0.272956675630524,-0.30293106516439666,-0.28794387039746033
593,3100010976,1.874688995215311,391.81,1.69,1.99,1.89,1.7416267942583732,364.0,1.0,6.0,1.0,209,-0.6345247357100379,2.931163333485885,0.003287993968165224,1.858816530135921,1.6684591094229095,1.7319115829939133,1.7416267942583732,-0.6282235654849521,-0.7191140729455592,-0.6736688192152556
594,3100011131,4.906666666666667,117.76,4.49,5.19,4.89,1.1666666666666667,28.0,1.0,2.0,1.0,24,0.3649635036496347,-0.6240875912408741,0.03649635036496347,1.0145985401459858,1.2700729927007302,1.1605839416058394,1.166666666666667,1.5722253206915757,1.5122316525212174,1.5422284866063967
595,3100011303,4.229900497512438,850.21,3.99,4.79,4.29,1.7164179104477613,345.0,1.0,7.0,1.0,201,0.28421755201784643,0.5142059457657056,0.0027828210122885673,1.6482339783169129,1.87560801993119,1.7334992439222667,1.7164179104477615,0.6943482043519844,0.7136958609252254,0.7040220326386049
596,3100011305,4.23683962264151,1796.42,3.99,4.79,4.29,2.5542452830188678,1083.0,1.0,10.0,2.0,424,-0.9056212391315698,6.391217232077205,0.015122347346640284,2.777788487942241,2.0532914966369855,2.5061021162027703,2.554245283018868,-1.3972906049037168,-1.774244694170223,-1.58576764953697
597,3100011347,4.2295364238410595,638.66,3.99,4.79,4.29,1.5827814569536425,239.0,1.0,4.0,1.0,151,-0.1702932603982138,2.303043004542538,0.002005878297295307,1.623572895553665,1.487338287235094,1.5724849174342008,1.5827814569536427,-0.43654927144381334,-0.5002952304396886,-0.46842225094175094
598,3100012610,3.524829931971429,863.583333333,3.0,3.99,3.59,1.7061224489795919,418.0,1.0,6.0,1.0,245,0.004745439307084341,1.6893955824696272,2.096256429993462e-06,1.7036319003908802,1.7083298853048936,1.70643170958206,1.7061224489795919,0.00908076689950844,0.01044418426555714,0.009762475582532789
599,3100012611,3.457653631284916,618.92,3.0,3.99,3.59,1.2793296089385475,229.0,1.0,4.0,1.0,179,-0.3971466147342867,2.6525250435270653,0.0535207832947075,1.4610851993242053,1.0679100507372612,1.226768696630976,1.2793296089385473,-0.9358565977160209,-1.2601228916636673,-1.0979897446898441
600,3100012612,3.4791428571428575,1095.93,3.0,3.99,3.59,1.8857142857142857,594.0,1.0,8.0,2.0,315,-0.14091206721245378,2.3759674978417284,0.0013557888650178648,1.953231296204367,1.813728349664038,1.8700931765490194,1.8857142857142857,-0.23782296317638918,-0.2845002515351881,-0.26116160735578864
601,3100012613,3.4627064220183486,754.87,3.0,3.99,3.59,1.4541284403669725,317.0,1.0,7.0,1.0,218,-0.149124680684815,1.9705034298557171,0.003243969304062006,1.5231293878012722,1.3754959539233051,1.4351458261972314,1.4541284403669725,-0.32370358469630334,-0.39276678122500824,-0.3582351829606558
